frame,joint,x,y,z,visibility,img_w,img_h,xn,yn
0,right_foot_index,0.5966963171958923,0.7936776280403137,0.24166789650917053,0.9851558804512024,1280,720,-0.3820945492364088,7.492724411150971
1,nose,0.6072121858596802,0.14134831726551056,-0.31676891446113586,0.9999894499778748,1280,720,-0.14704804087287837,-6.945021060279728
1,left_eye_inner,0.6132884621620178,0.1254066526889801,-0.3059168756008148,0.9999504685401917,1280,720,-0.011955728605912755,-7.299448051725023
1,left_eye,0.6167963743209839,0.12508489191532135,-0.305929571390152,0.9999502301216125,1280,720,0.06603479407683867,-7.306601677522726
1,left_eye_outer,0.6196433305740356,0.12487678229808807,-0.3059268593788147,0.9999478459358215,1280,720,0.12933045148459935,-7.3112285259407646
1,right_eye_inner,0.6033610105514526,0.12578915059566498,-0.3029249310493469,0.9999423027038574,1280,720,-0.23267024622482194,-7.29094407262989
1,right_eye,0.6005774736404419,0.12572671473026276,-0.3029257655143738,0.9999287128448486,1280,720,-0.2945559174613688,-7.29233219341405
1,right_eye_outer,0.5976797342300415,0.12578549981117249,-0.30293169617652893,0.9999101161956787,1280,720,-0.3589806239460789,-7.2910252395969835
1,left_ear,0.6241995692253113,0.13056731224060059,-0.2125348150730133,0.9998800158500671,1280,720,0.2306281515915132,-7.184712414804958
1,right_ear,0.5954992771148682,0.1313580721616745,-0.19855041801929474,0.9997459650039673,1280,720,-0.40745817480636487,-7.167131649732635
1,mouth_left,0.6139289736747742,0.15635259449481964,-0.28018277883529663,0.999984085559845,1280,720,0.002284601653357746,-6.611434764340201
1,mouth_right,0.6016109585762024,0.15722821652889252,-0.27612897753715515,0.9999731779098511,1280,720,-0.27157870860546973,-6.591967281400147
1,left_shoulder,0.6523556709289551,0.22523142397403717,-0.14573626220226288,0.9999906420707703,1280,720,0.8566156304864004,-5.080069191479444
1,right_shoulder,0.574333131313324,0.23224028944969177,-0.10924817621707916,0.9999588131904602,1280,720,-0.8780397342740076,-4.924242860292032
1,left_elbow,0.6673737168312073,0.3443448841571808,-0.10838626325130463,0.9929928183555603,1280,720,1.1905080418446783,-2.4318497956515395
1,right_elbow,0.566982626914978,0.3517693281173706,-0.05435619875788689,0.948908805847168,1280,720,-1.0414616371125984,-2.26678401325901
1,left_wrist,0.6702886819839478,0.4490007758140564,-0.18552079796791077,0.9862517714500427,1280,720,1.2553157238965698,-0.10506185961756506
1,right_wrist,0.5597492456436157,0.44785019755363464,-0.13079100847244263,0.9478557109832764,1280,720,-1.2022795711293517,-0.1306423747078152
1,left_pinky,0.6724000573158264,0.48461097478866577,-0.21173517405986786,0.9685265421867371,1280,720,1.302257396963212,0.686650676218892
1,right_pinky,0.5564118027687073,0.48502641916275024,-0.1532781571149826,0.913780927658081,1280,720,-1.2764800933894795,0.695887145780321
1,left_index,0.6652787923812866,0.4837319254875183,-0.24042895436286926,0.9707178473472595,1280,720,1.143932117070569,0.6671069957178943
1,right_index,0.5600745677947998,0.4834001362323761,-0.19008171558380127,0.9184423089027405,1280,720,-1.195046766127016,0.6597304092309941
1,left_thumb,0.6629271507263184,0.47513070702552795,-0.1975649893283844,0.9608462452888489,1280,720,1.0916486636879839,0.47587828383450514
1,right_thumb,0.5621626377105713,0.47272199392318726,-0.14701388776302338,0.9076653122901917,1280,720,-1.1486232364747953,0.422325975415325
1,left_hip,0.6363139152526855,0.4539986550807953,-0.016312764957547188,0.999916136264801,1280,720,0.4999633389677865,0.006054724451387206
1,right_hip,0.5913385152816772,0.45345398783683777,0.016252335160970688,0.9998309016227722,1280,720,-0.4999633389677865,-0.006054724451387206
1,left_knee,0.6448360085487366,0.6214799880981445,-0.02338518016040325,0.9946912527084351,1280,720,0.6894328810745908,3.729624788268764
1,right_knee,0.6022049188613892,0.6122356653213501,0.09814728051424026,0.9852836728096008,1280,720,-0.25837334000006956,3.5240981010147814
1,left_ankle,0.6581421494483948,0.7700836062431335,0.07056038826704025,0.995031476020813,1280,720,0.9852649420349059,7.033491397942274
1,right_ankle,0.6090309023857117,0.7497849464416504,0.29775068163871765,0.9858243465423584,1280,720,-0.10661297692339756,6.582196435030879
1,left_heel,0.6533618569374084,0.7893387079238892,0.07093291729688644,0.9158220887184143,1280,720,0.8789859092046906,7.461585197427344
1,right_heel,0.6190561056137085,0.7730763554573059,0.3105020225048065,0.8995656967163086,1280,720,0.11627482765114196,7.1000284333338595
1,left_foot_index,0.6728938221931458,0.8221091628074646,-0.05672531574964523,0.9913753867149353,1280,720,1.3132351464390912,8.190162422027766
1,right_foot_index,0.595996081829071,0.7979908585548401,0.2087613344192505,0.985645055770874,1280,720,-0.39641284140686556,7.653946271325115
2,nose,0.6071353554725647,0.14134983718395233,-0.3072201907634735,0.99998939037323,1280,720,-0.1474356722374081,-6.935311275580813
2,left_eye_inner,0.6132652759552002,0.12545466423034668,-0.2962738871574402,0.9999505281448364,1280,720,-0.011353114418001325,-7.288179766882764
2,left_eye,0.6167827844619751,0.12515446543693542,-0.29629212617874146,0.9999502301216125,1280,720,0.06673461218618634,-7.294844097974402
2,left_eye_outer,0.6196430921554565,0.12496829777956009,-0.2962908446788788,0.9999479055404663,1280,720,0.1302326605184763,-7.298976969040291
2,right_eye_inner,0.6033033132553101,0.12578848004341125,-0.2933092713356018,0.9999426603317261,1280,720,-0.2325059611707092,-7.28076914715106
2,right_eye,0.6004643440246582,0.12571296095848083,-0.29330286383628845,0.9999288320541382,1280,720,-0.2955303014655114,-7.282445650177587
2,right_eye_outer,0.5975980162620544,0.12576457858085632,-0.2933107316493988,0.9999101758003235,1280,720,-0.35916199368547247,-7.281299753081319
2,left_ear,0.6241993308067322,0.1305922120809555,-0.20479750633239746,0.9998809695243835,1280,720,0.23137991217656945,-7.174127610021854
2,right_ear,0.5955003499984741,0.13130024075508118,-0.19023337960243225,0.999748706817627,1280,720,-0.4057296109014073,-7.158409567143901
2,mouth_left,0.6139026880264282,0.15641601383686066,-0.27126041054725647,0.9999842643737793,1280,720,0.0027972591934329605,-6.600846275374919
2,mouth_right,0.6015490293502808,0.15722112357616425,-0.26718366146087646,0.9999734163284302,1280,720,-0.27145058396215616,-6.582973059407419
2,left_shoulder,0.6523909568786621,0.2256983071565628,-0.13944938778877258,0.9999902248382568,1280,720,0.8572262988995313,-5.062798316474489
2,right_shoulder,0.5742550492286682,0.2322411835193634,-0.10511425882577896,0.999958872795105,1280,720,-0.8773694761472276,-4.917548251083227
2,left_elbow,0.6673012375831604,0.34463268518447876,-0.10107064247131348,0.9929310083389282,1280,720,1.1882304516974667,-2.422487659827843
2,right_elbow,0.5669913291931152,0.35116294026374817,-0.050335843116045,0.9467951059341431,1280,720,-1.0386220738802965,-2.277517783478307
2,left_wrist,0.6705014705657959,0.44908225536346436,-0.1802256554365158,0.9857422113418579,1280,720,1.2592747484593443,-0.10373577497746556
2,right_wrist,0.5596610307693481,0.44676801562309265,-0.12759943306446075,0.9459822773933411,1280,720,-1.2013526936185994,-0.15511126413253878
2,left_pinky,0.6723910570144653,0.4846823811531067,-0.20703956484794617,0.9676001667976379,1280,720,1.3012230507063696,0.686577278816715
2,right_pinky,0.5561710596084595,0.4849860370159149,-0.15078145265579224,0.9113804697990417,1280,720,-1.2788290986772024,0.6933183559032544
2,left_index,0.6652464270591736,0.48384878039360046,-0.2360701858997345,0.9698228240013123,1280,720,1.1426142201769331,0.6680715699946921
2,right_index,0.5595843195915222,0.4833221733570099,-0.1878555864095688,0.9161622524261475,1280,720,-1.2030556607812997,0.6563810378404914
2,left_thumb,0.6629233956336975,0.4751461148262024,-0.1925065815448761,0.9597246646881104,1280,720,1.0910435580175877,0.47487477509120596
2,right_thumb,0.5617413520812988,0.47201308608055115,-0.1440601944923401,0.9051753282546997,1280,720,-1.1551701295839745,0.40532239400605297
2,left_hip,0.6362978219985962,0.4540286958217621,-0.01555442251265049,0.9999138116836548,1280,720,0.4999631069844355,0.006073850053290278
2,right_hip,0.5912555456161499,0.4534814953804016,0.015505468472838402,0.9998297691345215,1280,720,-0.4999631069844355,-0.006073850053290278
2,left_knee,0.645278811454773,0.6221502423286438,-0.023881210014224052,0.994775116443634,1280,720,0.6993386160807954,3.7383261913388783
2,right_knee,0.6024877429008484,0.6125388741493225,0.09656305611133575,0.9857698082923889,1280,720,-0.2506113999331232,3.524956447034502
2,left_ankle,0.6580379009246826,0.7724941968917847,0.06936846673488617,0.9951401352882385,1280,720,0.9825869119486509,7.075920854694227
2,right_ankle,0.6101850271224976,0.7515313625335693,0.30197763442993164,0.9863610863685608,1280,720,-0.079733795874117,6.610551666514481
2,left_heel,0.6530767679214478,0.7925540208816528,0.06987553089857101,0.9175569415092468,1280,720,0.872451116439569,7.521243459723308
2,right_heel,0.6206403374671936,0.776568591594696,0.3154740035533905,0.9029386043548584,1280,720,0.15237123363357885,7.166371302511397
2,left_foot_index,0.6745159029960632,0.8222098350524902,-0.05953735113143921,0.9914822578430176,1280,720,1.3483940502270373,8.17959442170014
2,right_foot_index,0.5959004759788513,0.8005122542381287,0.21294005215168,0.9861087203025818,1280,720,-0.3968469235951086,7.697914063190474
3,nose,0.6067714095115662,0.14279356598854065,-0.30946555733680725,0.99998939037323,1280,720,-0.15532783950199233,-6.879161227722599
3,left_eye_inner,0.6127522587776184,0.12722977995872498,-0.29838207364082336,0.999950647354126,1280,720,-0.0224947335416063,-7.224828865691326
3,left_eye,0.616348385810852,0.12681008875370026,-0.2983981966972351,0.9999503493309021,1280,720,0.05737431214123807,-7.234150098149755
3,left_eye_outer,0.6193493604660034,0.12652449309825897,-0.29839491844177246,0.9999480247497559,1280,720,0.12402517836767879,-7.240493103344082
3,right_eye_inner,0.6029523611068726,0.12733814120292664,-0.29550158977508545,0.9999434351921082,1280,720,-0.2401479108400144,-7.222422190653596
3,right_eye,0.599997341632843,0.12713024020195007,-0.29549700021743774,0.9999297261238098,1280,720,-0.3057781244514439,-7.227039617788692
3,right_eye_outer,0.5973299741744995,0.1270352005958557,-0.2955036163330078,0.999911367893219,1280,720,-0.36501966164258254,-7.229150422710398
3,left_ear,0.6240686774253845,0.13131935894489288,-0.20618775486946106,0.9998815059661865,1280,720,0.22883998005217265,-7.1340003805317975
3,right_ear,0.5954756736755371,0.13206958770751953,-0.19125056266784668,0.9997531175613403,1280,720,-0.4062031932288337,-7.1173379949261
3,mouth_left,0.6136171221733093,0.15797869861125946,-0.2730213701725006,0.9999842047691345,1280,720,-0.0032863425638980518,-6.5419033833985045
3,mouth_right,0.6012527942657471,0.15839658677577972,-0.26907238364219666,0.999973475933075,1280,720,-0.27789484814796567,-6.532622196000522
3,left_shoulder,0.6523825526237488,0.22585627436637878,-0.1401125192642212,0.9999895095825195,1280,720,0.8576837808349979,-5.0343600878682855
3,right_shoulder,0.5742476582527161,0.23224161565303802,-0.10540908575057983,0.9999592900276184,1280,720,-0.8776718921632141,-4.892543319380506
3,left_elbow,0.667310357093811,0.344372421503067,-0.10227163881063461,0.9929131269454956,1280,720,1.1892264338463072,-2.4021472982930456
3,right_elbow,0.56722491979599,0.350881963968277,-0.05097498372197151,0.9462767243385315,1280,720,-1.033645085945126,-2.2575720539472512
3,left_wrist,0.6705018877983093,0.44838353991508484,-0.18375863134860992,0.9853417277336121,1280,720,1.260109500345369,-0.09208742243174187
3,right_wrist,0.5595385432243347,0.4465913474559784,-0.12828412652015686,0.946136474609375,1280,720,-1.204357509578575,-0.13189155061352903
3,left_pinky,0.6723908185958862,0.4841996133327484,-0.21077027916908264,0.966730535030365,1280,720,1.3020621618529191,0.7033782487025807
3,right_pinky,0.5557309985160828,0.4849869906902313,-0.15137885510921478,0.911529004573822,1280,720,-1.2889220868119315,0.7208656949338368
3,left_index,0.665277898311615,0.48333486914634705,-0.23952408134937286,0.9689886569976807,1280,720,1.1440860531468673,0.6841725053321747
3,right_index,0.5592064261436462,0.4833269417285919,-0.18818093836307526,0.9163186550140381,1280,720,-1.2117337435225992,0.6839964394465762
3,left_thumb,0.6629651188850403,0.4743918180465698,-0.19600597023963928,0.9587308168411255,1280,720,1.092719823876224,0.48554966742039957
3,right_thumb,0.561465859413147,0.4719574749469757,-0.14460806548595428,0.9053553342819214,1280,720,-1.1615523185197054,0.431483540603303
3,left_hip,0.6362777352333069,0.45253661274909973,-0.01556212268769741,0.9999094009399414,1280,720,0.49999997712508043,0.00015124456714012182
3,right_hip,0.5912524461746216,0.45252299308776855,0.015512721613049507,0.9998286962509155,1280,720,-0.49999997712508043,-0.00015124456714012182
3,left_knee,0.6452771425247192,0.619645893573761,-0.02385753020644188,0.994784951210022,1280,720,0.6998744713889867,3.71160488924293
3,right_knee,0.6026889085769653,0.6116191148757935,0.09353779256343842,0.9861202239990234,1280,720,-0.24599912297795173,3.533332222957952
3,left_ankle,0.6578265428543091,0.7723692059516907,0.06697280704975128,0.9952042698860168,1280,720,0.9785933873097727,7.10354991799789
3,right_ankle,0.6113535165786743,0.7516478896141052,0.2892627418041229,0.9868521094322205,1280,720,-0.05356043382236988,6.643334873901655
3,left_heel,0.6527775526046753,0.792350172996521,0.06727048754692078,0.9189649820327759,1280,720,0.8664566276309505,7.5473219969436
3,right_heel,0.6218365430831909,0.7765171527862549,0.3016743063926697,0.9059668779373169,1280,720,0.17926485712149062,7.195674737882776
3,left_foot_index,0.6745205521583557,0.8211918473243713,-0.06008082628250122,0.991543173789978,1280,720,1.3493629901109823,8.187888079057066
3,right_foot_index,0.595905065536499,0.8006475567817688,0.19975830614566803,0.9865098595619202,1280,720,-0.3966665117261865,7.73160473180465
4,nose,0.606315016746521,0.14348284900188446,-0.30399495363235474,0.9999897480010986,1280,720,-0.16317941389013602,-6.873630407978411
4,left_eye_inner,0.6120689511299133,0.12776537239551544,-0.2937498092651367,0.9999523162841797,1280,720,-0.03510750413681355,-7.223472292044887
4,left_eye,0.6157130002975464,0.1272454708814621,-0.29376739263534546,0.9999520778656006,1280,720,0.04600227311070161,-7.23504433568526
4,left_eye_outer,0.6189385652542114,0.1269024908542633,-0.2937600910663605,0.9999499320983887,1280,720,0.11779736782464785,-7.2426784350968525
4,right_eye_inner,0.6025205850601196,0.12781551480293274,-0.28995272517204285,0.9999455213546753,1280,720,-0.24763642714850356,-7.22235621503572
4,right_eye,0.599490761756897,0.1275399923324585,-0.2899457514286041,0.999932050704956,1280,720,-0.315074675623988,-7.228488834322349
4,right_eye_outer,0.5970697402954102,0.1273798793554306,-0.2899441719055176,0.9999140501022339,1280,720,-0.3689621240143174,-7.232052652290701
4,left_ear,0.6237719058990479,0.13147011399269104,-0.20419391989707947,0.9998868703842163,1280,720,0.22537856803075879,-7.141011613858787
4,right_ear,0.5954513549804688,0.13230381906032562,-0.18536008894443512,0.9997612833976746,1280,720,-0.4049843801247666,-7.122454885007104
4,mouth_left,0.613127589225769,0.1584380716085434,-0.2685171365737915,0.999984860420227,1280,720,-0.011544183174170358,-6.540754884484581
4,mouth_right,0.6009843945503235,0.15879373252391815,-0.26326435804367065,0.9999743103981018,1280,720,-0.28182917931168144,-6.5328385320165845
4,left_shoulder,0.6522632837295532,0.2256801426410675,-0.14036968350410461,0.9999896287918091,1280,720,0.8595438064784375,-5.044071071446957
4,right_shoulder,0.5742003917694092,0.2322264313697815,-0.09539050608873367,0.9999596476554871,1280,720,-0.8779914151708283,-4.898362823243272
4,left_elbow,0.6672869324684143,0.34383466839790344,-0.10299745947122574,0.9931980967521667,1280,720,1.1939423687913158,-2.41417042409988
4,right_elbow,0.5672613382339478,0.35083913803100586,-0.03590502217411995,0.944468080997467,1280,720,-1.032441879662073,-2.258263918577359
4,left_wrist,0.6705008745193481,0.4484100639820099,-0.18205834925174713,0.9857081174850464,1280,720,1.2654787591762424,-0.08651603437958943
4,right_wrist,0.5592939853668213,0.44618991017341614,-0.11402573436498642,0.9458163380622864,1280,720,-1.2097803804827765,-0.13593254128891513
4,left_pinky,0.6723799109458923,0.4842788577079773,-0.20892934501171112,0.9674597382545471,1280,720,1.3073026257010623,0.7118568018299695
4,right_pinky,0.5554944276809692,0.484374076128006,-0.136422798037529,0.9111291170120239,1280,720,-1.294351488983686,0.7139761872946293
4,left_index,0.6652646660804749,0.4834822714328766,-0.23770518600940704,0.9696374535560608,1280,720,1.1489304689196553,0.6941262684700661
4,right_index,0.5589075088500977,0.48243895173072815,-0.17447341978549957,0.9159438610076904,1280,720,-1.2183826310948918,0.6709039065461819
4,left_thumb,0.6629577875137329,0.47449541091918945,-0.19404694437980652,0.9595212936401367,1280,720,1.097583629709184,0.4940954179277517
4,right_thumb,0.5611943006515503,0.47092247009277344,-0.13091634213924408,0.9049224257469177,1280,720,-1.1674828860325208,0.41456838049828915
4,left_hip,0.6361098289489746,0.4523627758026123,-0.017884928733110428,0.9999091625213623,1280,720,0.49999785669599667,0.001464001164477043
4,right_hip,0.5911826491355896,0.452231228351593,0.017851902171969414,0.9998295307159424,1280,720,-0.49999785669599667,-0.001464001164477043
4,left_knee,0.6453162431716919,0.6195787787437439,-0.028788387775421143,0.9949471950531006,1280,720,0.7049155656790462,3.7233821550802193
4,right_knee,0.6027499437332153,0.6108289361000061,0.1020471453666687,0.9866026043891907,1280,720,-0.24253132838918534,3.528626882816603
4,left_ankle,0.6577807664871216,0.772797703742981,0.051738202571868896,0.9953961968421936,1280,720,0.9823527414972966,7.133751309035406
4,right_ankle,0.6112945079803467,0.7515971660614014,0.2991531789302826,0.9874996542930603,1280,720,-0.052345172582713165,6.661866652770629
4,left_heel,0.6525026559829712,0.7924451231956482,0.05074788257479668,0.9212887287139893,1280,720,0.8648717889673725,7.571066433498844
4,right_heel,0.62188720703125,0.7761077284812927,0.3128528892993927,0.9105724692344666,1280,720,0.18342866606359604,7.2074263218735615
4,left_foot_index,0.6745206713676453,0.8211953043937683,-0.07854484766721725,0.9918168187141418,1280,720,1.3549519830398549,8.210992155006023
4,right_foot_index,0.5947234630584717,0.8003891706466675,0.21047690510749817,0.9871293902397156,1280,720,-0.4211859045657214,7.747886198972641
5,nose,0.6060760617256165,0.14409278333187103,-0.3234800696372986,0.9999901056289673,1280,720,-0.16103066702037286,-6.831944462314315
5,left_eye_inner,0.6116875410079956,0.1283794343471527,-0.3131435513496399,0.9999542236328125,1280,720,-0.03640894777143736,-7.180912081562811
5,left_eye,0.6153352856636047,0.12780436873435974,-0.3131532073020935,0.9999540448188782,1280,720,0.04460145741540849,-7.193683342355352
5,left_eye_outer,0.6186317205429077,0.12742941081523895,-0.31315094232559204,0.9999520182609558,1280,720,0.11780985067115629,-7.202010540617238
5,right_eye_inner,0.6022347211837769,0.128335639834404,-0.30953723192214966,0.9999477863311768,1280,720,-0.24634051821200434,-7.1818846856120775
5,right_eye,0.5991572141647339,0.12799619138240814,-0.3095490634441376,0.9999348521232605,1280,720,-0.31468688401221717,-7.189423277052119
5,right_eye_outer,0.5968647003173828,0.12775884568691254,-0.3095451295375824,0.9999175667762756,1280,720,-0.3655998434445031,-7.194694334315375
5,left_ear,0.6234881281852722,0.13168035447597504,-0.22096510231494904,0.9998922944068909,1280,720,0.2256626715245794,-7.107604078297254
5,right_ear,0.5953688025474548,0.13249990344047546,-0.203114315867424,0.9997718334197998,1280,720,-0.39882127090204766,-7.089403244644452
5,mouth_left,0.6126803159713745,0.1588539481163025,-0.28687530755996704,0.9999855160713196,1280,720,-0.01436104978630518,-6.504123287008691
5,mouth_right,0.6007557511329651,0.15923355519771576,-0.28191787004470825,0.999975323677063,1280,720,-0.2791860088883423,-6.4956928385040795
5,left_shoulder,0.651981770992279,0.22607555985450745,-0.1525326818227768,0.9999896883964539,1280,720,0.8584595822116909,-5.011241926508019
5,right_shoulder,0.5740188956260681,0.2321862280368805,-0.10995832830667496,0.9999607801437378,1280,720,-0.8729675650357213,-4.875534043376669
5,left_elbow,0.6672154664993286,0.34414809942245483,-0.11254622042179108,0.9933874011039734,1280,720,1.1967748871553807,-2.389045151541585
5,right_elbow,0.5672600865364075,0.35064899921417236,-0.047183308750391006,0.9447544813156128,1280,720,-1.0230695909798901,-2.2446708666265747
5,left_wrist,0.670415997505188,0.4492082893848419,-0.1875322461128235,0.9857277274131775,1280,720,1.2678534132246446,-0.05583124503289581
5,right_wrist,0.5592392683029175,0.44643479585647583,-0.12545165419578552,0.9461346864700317,1280,720,-1.2011987629398615,-0.11742597156358615
5,left_pinky,0.6722123026847839,0.4847005307674408,-0.21351401507854462,0.9673222303390503,1280,720,1.307746394827546,0.7323930214251251
5,right_pinky,0.555318295955658,0.48460638523101807,-0.1476343870162964,0.9113707542419434,1280,720,-1.288277105468437,0.7303022040099283
5,left_index,0.6651141047477722,0.48402395844459534,-0.24286465346813202,0.9695075154304504,1280,720,1.1501071011643964,0.7173674636664054
5,right_index,0.558792233467102,0.4827919900417328,-0.18661192059516907,0.9161981344223022,1280,720,-1.2111266708942618,0.6900074730651387
5,left_thumb,0.6628376245498657,0.47502779960632324,-0.19956430792808533,0.9593645334243774,1280,720,1.0995502226974083,0.5175775821315234
5,right_thumb,0.5611129403114319,0.47136738896369934,-0.14257268607616425,0.9051620960235596,1280,720,-1.1595875914003184,0.4362858862193029
5,left_hip,0.6358391046524048,0.4520156979560852,-0.017895055934786797,0.9999101758003235,1280,720,0.4999575310940538,0.006516678781268356
5,right_hip,0.5908148288726807,0.4514288306236267,0.017856726422905922,0.9998329281806946,1280,720,-0.4999575310940538,-0.006516678781268356
5,left_knee,0.6452624201774597,0.619387149810791,-0.030719971284270287,0.9949598908424377,1280,720,0.7092338596096304,3.723561157377376
5,right_knee,0.6025258302688599,0.6101325750350952,0.10153287649154663,0.9867808818817139,1280,720,-0.23987546455209885,3.5180322831843207
5,left_ankle,0.6576923727989197,0.7727365493774414,0.06012682244181633,0.9954983592033386,1280,720,0.985282649584382,7.129198932749401
5,right_ankle,0.6110690236091614,0.7514220476150513,0.3032156527042389,0.9879163503646851,1280,720,-0.050145201217145614,6.655838928925715
5,left_heel,0.6524266600608826,0.7923909425735474,0.060475029051303864,0.9226879477500916,1280,720,0.8683398362079101,7.565690657593625
5,right_heel,0.6215041875839233,0.775814414024353,0.3171583116054535,0.9136366844177246,1280,720,0.18160261602295086,7.197553240875977
5,left_foot_index,0.6750783324241638,0.8206554651260376,-0.06966450810432434,0.9919844269752502,1280,720,1.3713961983047973,8.193399184523841
5,right_foot_index,0.594734787940979,0.8001956343650818,0.21507683396339417,0.9875484108924866,1280,720,-0.41290169182350844,7.739020016987909
6,nose,0.6054270267486572,0.14545047283172607,-0.3318690061569214,0.9999905228614807,1280,720,-0.1723372298829695,-6.79589095755916
6,left_eye_inner,0.6109039187431335,0.12971769273281097,-0.3222164511680603,0.9999561309814453,1280,720,-0.050789431504396645,-7.1450460596363925
6,left_eye,0.6145755648612976,0.12918807566165924,-0.32221776247024536,0.999955952167511,1280,720,0.03069483047085653,-7.156799767587384
6,left_eye_outer,0.6180118322372437,0.1287161260843277,-0.3222121000289917,0.9999539852142334,1280,720,0.10695536922305329,-7.16727366996271
6,right_eye_inner,0.6015442609786987,0.1296406388282776,-0.3188243806362152,0.999950110912323,1280,720,-0.25850683692179977,-7.146756104760881
6,right_eye,0.5985110998153687,0.12925945222377777,-0.31883686780929565,0.9999377727508545,1280,720,-0.32582130321070696,-7.1552157188257715
6,right_eye_outer,0.5964624285697937,0.1288861632347107,-0.3188360333442688,0.9999212026596069,1280,720,-0.3712871403592691,-7.163500062359627
